work_year,experience_level,job_title,salary_in_usd,company_location,job_category,title_enc,country_enc,level_enc,category_enc
2024,Senior,Data Analyst,126000,United States,Analytics and BI,30,80,3,0
2024,Senior,Data Analyst,87000,United States,Analytics and BI,30,80,3,0
2024,Senior,Data Engineer,152375,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,94000,United States,Data Engineering,39,80,3,2
2024,Entry-level,Data Analyst,113800,United States,Analytics and BI,30,80,0,0
2024,Entry-level,Data Analyst,74400,United States,Analytics and BI,30,80,0,0
2024,Senior,Machine Learning Engineer,183000,United States,Data Science and AI,75,80,3,3
2024,Senior,Machine Learning Engineer,260000,United States,Data Science and AI,75,80,3,3
2024,Senior,Machine Learning Engineer,192000,United States,Data Science and AI,75,80,3,3
2024,Entry-level,Data Analyst,158000,United States,Analytics and BI,30,80,0,0
2024,Entry-level,Data Analyst,105000,United States,Analytics and BI,30,80,0,0
2024,Senior,Data Scientist,148000,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,110000,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Analyst,115000,United States,Analytics and BI,30,80,3,0
2024,Senior,Data Analyst,75300,United States,Analytics and BI,30,80,3,0
2024,Mid-level,Data Scientist,140000,United States,Data Science and AI,52,80,2,3
2024,Mid-level,Data Scientist,100000,United States,Data Science and AI,52,80,2,3
2024,Mid-level,ML Engineer,240000,United States,Data Science and AI,73,80,2,3
2024,Mid-level,ML Engineer,140000,United States,Data Science and AI,73,80,2,3
2024,Mid-level,Applied Scientist,222200,United States,Research and Science,11,80,2,9
2024,Mid-level,Applied Scientist,136000,United States,Research and Science,11,80,2,9
2024,Mid-level,Data Scientist,187200,Canada,Data Science and AI,52,11,2,3
2024,Mid-level,Data Scientist,100800,Canada,Data Science and AI,52,11,2,3
2024,Senior,Data Engineer,153200,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,102200,United States,Data Engineering,39,80,3,2
2024,Senior,Robotics Software Engineer,240000,United States,Software Engineering,99,80,3,10
2024,Senior,Robotics Software Engineer,160000,United States,Software Engineering,99,80,3,10
2024,Mid-level,Data Analyst,105000,United States,Analytics and BI,30,80,2,0
2024,Mid-level,Data Analyst,77000,United States,Analytics and BI,30,80,2,0
2024,Senior,Data Engineer,207300,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,119000,United States,Data Engineering,39,80,3,2
2024,Mid-level,Machine Learning Engineer,160000,United States,Data Science and AI,75,80,2,3
2024,Mid-level,Machine Learning Engineer,130000,United States,Data Science and AI,75,80,2,3
2024,Senior,Machine Learning Engineer,155000,United States,Data Science and AI,75,80,3,3
2024,Senior,Machine Learning Engineer,125000,United States,Data Science and AI,75,80,3,3
2024,Executive,Machine Learning Engineer,265000,United States,Data Science and AI,75,80,1,3
2024,Executive,Machine Learning Engineer,203800,United States,Data Science and AI,75,80,1,3
2024,Senior,Data Analyst,135000,United States,Analytics and BI,30,80,3,0
2024,Senior,Data Analyst,105000,United States,Analytics and BI,30,80,3,0
2024,Senior,Analytics Engineer,272700,United States,Analytics and BI,7,80,3,0
2024,Mid-level,Robotics Software Engineer,198000,United States,Software Engineering,99,80,2,10
2024,Mid-level,Robotics Software Engineer,160000,United States,Software Engineering,99,80,2,10
2024,Senior,Data Engineer,198000,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,180000,United States,Data Engineering,39,80,3,2
2024,Senior,Data Analyst,100000,United States,Analytics and BI,30,80,3,0
2024,Senior,Data Analyst,80000,United States,Analytics and BI,30,80,3,0
2024,Senior,ML Engineer,250000,United States,Data Science and AI,73,80,3,3
2024,Senior,ML Engineer,200000,United States,Data Science and AI,73,80,3,3
2024,Senior,Data Scientist,155000,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,139500,United States,Data Science and AI,52,80,3,3
2024,Senior,Research Scientist,247600,United States,Research and Science,98,80,3,9
2024,Senior,Research Scientist,127300,United States,Research and Science,98,80,3,9
2024,Senior,Data Scientist,191500,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,111500,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,204800,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,115800,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Science Consultant,116000,United States,Consulting,50,80,3,1
2024,Senior,Data Science Consultant,90000,United States,Consulting,50,80,3,1
2024,Senior,Data Scientist,206000,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,140250,United States,Data Science and AI,52,80,3,3
2024,Senior,Applied Scientist,225000,United States,Research and Science,11,80,3,9
2024,Mid-level,Data Scientist,190000,United States,Data Science and AI,52,80,2,3
2024,Mid-level,Data Scientist,175000,United States,Data Science and AI,52,80,2,3
2024,Entry-level,Data Analyst,84105,United States,Analytics and BI,30,80,0,0
2024,Entry-level,Data Analyst,76095,United States,Analytics and BI,30,80,0,0
2024,Senior,Machine Learning Engineer,250000,United States,Data Science and AI,75,80,3,3
2024,Senior,Machine Learning Engineer,140000,United States,Data Science and AI,75,80,3,3
2024,Senior,Data Engineer,140000,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,100000,United States,Data Engineering,39,80,3,2
2024,Senior,Machine Learning Researcher,250800,United States,Data Science and AI,81,80,3,3
2024,Senior,Machine Learning Researcher,167200,United States,Data Science and AI,81,80,3,3
2024,Mid-level,Data Engineer,165000,United States,Data Engineering,39,80,2,2
2024,Mid-level,Data Engineer,140250,United States,Data Engineering,39,80,2,2
2024,Mid-level,Data Scientist,110000,United States,Data Science and AI,52,80,2,3
2024,Mid-level,Data Scientist,90000,United States,Data Science and AI,52,80,2,3
2024,Mid-level,Research Scientist,300000,United States,Research and Science,98,80,2,9
2024,Mid-level,Research Scientist,200000,United States,Research and Science,98,80,2,9
2024,Senior,Data Scientist,155000,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,104603,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,279000,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,183000,United States,Data Science and AI,52,80,3,3
2024,Mid-level,Data Scientist,252000,United States,Data Science and AI,52,80,2,3
2024,Mid-level,Data Scientist,168000,United States,Data Science and AI,52,80,2,3
2024,Senior,Data Analyst,96600,United States,Analytics and BI,30,80,3,0
2024,Senior,Data Analyst,55200,United States,Analytics and BI,30,80,3,0
2024,Entry-level,Data Analyst,73756,United States,Analytics and BI,30,80,0,0
2024,Entry-level,Data Analyst,61463,United States,Analytics and BI,30,80,0,0
2024,Senior,Data Engineer,130000,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,100000,United States,Data Engineering,39,80,3,2
2024,Mid-level,Data Engineer,167500,United States,Data Engineering,39,80,2,2
2024,Mid-level,Data Engineer,106500,United States,Data Engineering,39,80,2,2
2024,Mid-level,Analytics Engineer,126000,United States,Analytics and BI,7,80,2,0
2024,Mid-level,Analytics Engineer,78000,United States,Analytics and BI,7,80,2,0
2023,Entry-level,Data DevOps Engineer,47918,Netherlands,DevOps and Cloud,38,52,0,5
2024,Entry-level,Data Analyst,44555,Lithuania,Analytics and BI,30,45,0,0
2024,Senior,Data Engineer,220000,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,137500,United States,Data Engineering,39,80,3,2
2024,Mid-level,Data Scientist,127660,United States,Data Science and AI,52,80,2,3
2024,Mid-level,Data Scientist,68740,United States,Data Science and AI,52,80,2,3
2024,Senior,Machine Learning Engineer,137930,Canada,Data Science and AI,75,11,3,3
2024,Senior,Machine Learning Engineer,74270,Canada,Data Science and AI,75,11,3,3
2024,Senior,Data Engineer,180500,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,96200,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,266875,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,128250,United States,Data Engineering,39,80,3,2
2024,Executive,Business Intelligence,230000,United States,Analytics and BI,18,80,1,0
2024,Executive,Business Intelligence,176900,United States,Analytics and BI,18,80,1,0
2024,Mid-level,Data Scientist,212000,United States,Data Science and AI,52,80,2,3
2024,Mid-level,Data Scientist,93300,United States,Data Science and AI,52,80,2,3
2024,Mid-level,Machine Learning Scientist,200000,United States,Data Science and AI,82,80,2,3
2024,Mid-level,Machine Learning Scientist,140000,United States,Data Science and AI,82,80,2,3
2024,Entry-level,Data Analyst,80080,United States,Analytics and BI,30,80,0,0
2024,Entry-level,Data Analyst,65400,United States,Analytics and BI,30,80,0,0
2024,Senior,Machine Learning Engineer,210000,United States,Data Science and AI,75,80,3,3
2024,Senior,Machine Learning Engineer,178500,United States,Data Science and AI,75,80,3,3
2024,Senior,Data Scientist,165000,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,115500,United States,Data Science and AI,52,80,3,3
2024,Senior,AI Software Engineer,242000,Egypt,Software Engineering,5,21,3,10
2024,Senior,AI Software Engineer,106200,Egypt,Software Engineering,5,21,3,10
2024,Senior,Data Engineer,160000,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,145000,United States,Data Engineering,39,80,3,2
2024,Senior,Machine Learning Engineer,180000,United States,Data Science and AI,75,80,3,3
2024,Senior,Machine Learning Engineer,140000,United States,Data Science and AI,75,80,3,3
2024,Senior,Data Analyst,96600,United States,Analytics and BI,30,80,3,0
2024,Senior,Data Analyst,55200,United States,Analytics and BI,30,80,3,0
2024,Entry-level,Data Analyst,85500,United States,Analytics and BI,30,80,0,0
2024,Entry-level,Data Analyst,51000,United States,Analytics and BI,30,80,0,0
2024,Senior,Research Scientist,192700,United States,Research and Science,98,80,3,9
2024,Senior,Data Engineer,205000,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,175000,United States,Data Engineering,39,80,3,2
2024,Senior,Data Scientist,185900,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,109400,United States,Data Science and AI,52,80,3,3
2024,Mid-level,Machine Learning Engineer,200000,United States,Data Science and AI,75,80,2,3
2024,Mid-level,Machine Learning Engineer,140000,United States,Data Science and AI,75,80,2,3
2024,Senior,Data Engineer,277000,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,173000,United States,Data Engineering,39,80,3,2
2024,Mid-level,Data Engineer,77777,Austria,Data Engineering,39,6,2,2
2024,Mid-level,Data Engineer,58888,Austria,Data Engineering,39,6,2,2
2024,Mid-level,Data Engineer,200000,United States,Data Engineering,39,80,2,2
2024,Mid-level,Data Engineer,150000,United States,Data Engineering,39,80,2,2
2024,Senior,Data Analyst,193000,United States,Analytics and BI,30,80,3,0
2024,Senior,Data Analyst,156000,United States,Analytics and BI,30,80,3,0
2024,Entry-level,Business Intelligence Analyst,92000,Australia,Analytics and BI,19,5,0,0
2024,Entry-level,Business Intelligence Analyst,90000,Australia,Analytics and BI,19,5,0,0
2024,Mid-level,Analytics Engineer,197000,United States,Analytics and BI,7,80,2,0
2024,Mid-level,Analytics Engineer,115000,United States,Analytics and BI,7,80,2,0
2024,Senior,Data Analyst,95584,Germany,Analytics and BI,30,26,3,0
2024,Senior,Data Analyst,79653,Germany,Analytics and BI,30,26,3,0
2024,Senior,Data Analyst,95717,Netherlands,Analytics and BI,30,52,3,0
2024,Senior,Data Analyst,79765,Netherlands,Analytics and BI,30,52,3,0
2024,Senior,Data Scientist,170000,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,130000,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,297000,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,138000,United States,Data Science and AI,52,80,3,3
2024,Mid-level,Research Scientist,212800,United States,Research and Science,98,80,2,9
2024,Mid-level,Research Scientist,124100,United States,Research and Science,98,80,2,9
2024,Senior,Data Operations Specialist,55720,United States,Operations,46,80,3,7
2024,Senior,Data Operations Specialist,50700,United States,Operations,46,80,3,7
2024,Senior,Data Analyst,140000,United States,Analytics and BI,30,80,3,0
2024,Senior,Data Analyst,136000,United States,Analytics and BI,30,80,3,0
2024,Senior,Data Engineer,195000,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,147500,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,195000,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,147500,United States,Data Engineering,39,80,3,2
2024,Entry-level,Research Analyst,300000,United States,Research and Science,96,80,0,9
2024,Entry-level,Research Analyst,150000,United States,Research and Science,96,80,0,9
2024,Senior,Data Engineer,154000,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,103000,United States,Data Engineering,39,80,3,2
2024,Entry-level,Research Analyst,300000,United States,Research and Science,96,80,0,9
2024,Entry-level,Research Analyst,150000,United States,Research and Science,96,80,0,9
2024,Senior,Machine Learning Engineer,234000,United States,Data Science and AI,75,80,3,3
2024,Senior,Machine Learning Engineer,208000,United States,Data Science and AI,75,80,3,3
2024,Senior,Data Engineer,206000,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,175100,United States,Data Engineering,39,80,3,2
2024,Senior,Machine Learning Engineer,324000,United States,Data Science and AI,75,80,3,3
2024,Senior,Machine Learning Engineer,159000,United States,Data Science and AI,75,80,3,3
2024,Senior,Data Engineer,150895,United States,Data Engineering,39,80,3,2
2024,Senior,Data Engineer,120715,United States,Data Engineering,39,80,3,2
2024,Entry-level,Research Analyst,300000,United States,Research and Science,96,80,0,9
2024,Entry-level,Research Analyst,150000,United States,Research and Science,96,80,0,9
2024,Senior,Data Scientist,283800,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,234700,United States,Data Science and AI,52,80,3,3
2024,Entry-level,Business Intelligence Analyst,86000,United States,Analytics and BI,19,80,0,0
2024,Entry-level,Business Intelligence Analyst,53000,United States,Analytics and BI,19,80,0,0
2024,Senior,Data Scientist,187158,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,116974,United States,Data Science and AI,52,80,3,3
2024,Senior,Analytics Engineer,225000,United States,Analytics and BI,7,80,3,0
2024,Senior,Analytics Engineer,180000,United States,Analytics and BI,7,80,3,0
2024,Senior,Data Scientist,179000,United States,Data Science and AI,52,80,3,3
2024,Senior,Data Scientist,112000,United States,Data Science and AI,52,80,3,3
2024,Senior,Machine Learning Engineer,195700,United States,Data Science and AI,75,80,3,3
